Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,20:00:01,12/3/2016,20:01:51,AlarmRateRamp|1000,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:08:44,12/4/2016,0:08:57,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:08:46,12/4/2016,0:08:57,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:08:48,12/4/2016,0:08:57,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:08:51,12/4/2016,0:08:57,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:08:53,12/4/2016,0:08:57,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:08:55,12/4/2016,0:08:57,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:08:58,12/4/2016,0:09:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:09:00,12/4/2016,0:09:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:09:02,12/4/2016,0:09:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:09:05,12/4/2016,0:09:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:09:07,12/4/2016,0:09:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:09:09,12/4/2016,0:09:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:09:12,12/4/2016,0:09:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:09:14,12/4/2016,0:09:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:09:16,12/4/2016,0:09:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:09:19,12/4/2016,0:09:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:09:21,12/4/2016,0:09:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:09:23,12/4/2016,0:09:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:09:26,12/4/2016,0:09:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:09:28,12/4/2016,0:09:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:09:30,12/4/2016,0:09:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:09:33,12/4/2016,0:09:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:09:35,12/4/2016,0:09:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:09:37,12/4/2016,0:09:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:09:40,12/4/2016,0:09:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:09:42,12/4/2016,0:09:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:09:44,12/4/2016,0:09:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:09:47,12/4/2016,0:09:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:09:49,12/4/2016,0:09:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:09:51,12/4/2016,0:09:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:09:54,12/4/2016,0:10:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:09:56,12/4/2016,0:10:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:09:58,12/4/2016,0:10:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:10:01,12/4/2016,0:10:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:10:03,12/4/2016,0:10:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:10:05,12/4/2016,0:10:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:10:08,12/4/2016,0:10:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:10:10,12/4/2016,0:10:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:10:12,12/4/2016,0:10:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:10:15,12/4/2016,0:10:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:10:17,12/4/2016,0:10:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:10:19,12/4/2016,0:10:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:10:22,12/4/2016,0:10:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:10:24,12/4/2016,0:10:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:10:26,12/4/2016,0:10:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:10:29,12/4/2016,0:10:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:10:31,12/4/2016,0:10:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:10:33,12/4/2016,0:10:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:10:36,12/4/2016,0:10:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:10:38,12/4/2016,0:10:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:10:40,12/4/2016,0:10:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:10:43,12/4/2016,0:10:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:10:45,12/4/2016,0:10:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:10:47,12/4/2016,0:10:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:10:50,12/4/2016,0:11:03,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:10:52,12/4/2016,0:11:03,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:10:54,12/4/2016,0:11:03,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:10:57,12/4/2016,0:11:03,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:10:59,12/4/2016,0:11:03,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:11:01,12/4/2016,0:11:03,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:11:04,12/4/2016,0:11:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:11:06,12/4/2016,0:11:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:11:08,12/4/2016,0:11:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:11:11,12/4/2016,0:11:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:11:13,12/4/2016,0:11:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:11:15,12/4/2016,0:11:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:11:18,12/4/2016,0:11:31,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:11:20,12/4/2016,0:11:31,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:11:22,12/4/2016,0:11:31,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:11:24,12/4/2016,0:11:31,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:11:27,12/4/2016,0:11:31,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:11:29,12/4/2016,0:11:31,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:11:32,12/4/2016,0:11:45,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:11:34,12/4/2016,0:11:45,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:11:36,12/4/2016,0:11:45,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:11:38,12/4/2016,0:11:45,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:11:41,12/4/2016,0:11:45,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:11:43,12/4/2016,0:11:45,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:11:46,12/4/2016,0:11:59,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:11:48,12/4/2016,0:11:59,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:11:50,12/4/2016,0:11:59,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:11:52,12/4/2016,0:11:59,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:11:55,12/4/2016,0:11:59,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:11:57,12/4/2016,0:11:59,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:12:00,12/4/2016,0:12:13,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:12:02,12/4/2016,0:12:13,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:12:04,12/4/2016,0:12:13,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:12:06,12/4/2016,0:12:13,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:12:09,12/4/2016,0:12:13,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:12:11,12/4/2016,0:12:13,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:12:14,12/4/2016,0:12:27,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:12:16,12/4/2016,0:12:27,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:12:18,12/4/2016,0:12:27,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:12:20,12/4/2016,0:12:27,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:12:23,12/4/2016,0:12:27,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:12:25,12/4/2016,0:12:27,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:12:28,12/4/2016,0:12:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:12:30,12/4/2016,0:12:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:12:32,12/4/2016,0:12:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:12:34,12/4/2016,0:12:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:12:37,12/4/2016,0:12:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:12:39,12/4/2016,0:12:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:12:42,12/4/2016,0:12:55,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:12:44,12/4/2016,0:12:55,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:12:46,12/4/2016,0:12:55,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:12:48,12/4/2016,0:12:55,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:12:51,12/4/2016,0:12:55,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:12:53,12/4/2016,0:12:55,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:12:56,12/4/2016,0:13:09,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:12:58,12/4/2016,0:13:09,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:13:00,12/4/2016,0:13:09,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:13:02,12/4/2016,0:13:09,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:13:05,12/4/2016,0:13:09,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:13:07,12/4/2016,0:13:09,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:13:10,12/4/2016,0:13:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:13:12,12/4/2016,0:13:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:13:14,12/4/2016,0:13:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:13:16,12/4/2016,0:13:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:13:19,12/4/2016,0:13:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:13:21,12/4/2016,0:13:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:13:24,12/4/2016,0:13:37,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:13:26,12/4/2016,0:13:37,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:13:28,12/4/2016,0:13:37,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:13:30,12/4/2016,0:13:37,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:13:33,12/4/2016,0:13:37,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:13:35,12/4/2016,0:13:37,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:13:38,12/4/2016,0:13:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:13:40,12/4/2016,0:13:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:13:42,12/4/2016,0:13:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:13:44,12/4/2016,0:13:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:13:47,12/4/2016,0:13:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:13:49,12/4/2016,0:13:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:13:52,12/4/2016,0:14:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:13:54,12/4/2016,0:14:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:13:56,12/4/2016,0:14:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:13:58,12/4/2016,0:14:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:14:01,12/4/2016,0:14:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:14:03,12/4/2016,0:14:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:14:06,12/4/2016,0:14:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:14:08,12/4/2016,0:14:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:14:10,12/4/2016,0:14:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:14:12,12/4/2016,0:14:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:14:15,12/4/2016,0:14:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:14:17,12/4/2016,0:14:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:14:20,12/4/2016,0:14:33,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:14:22,12/4/2016,0:14:33,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:14:24,12/4/2016,0:14:33,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:14:26,12/4/2016,0:14:33,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:14:29,12/4/2016,0:14:33,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:14:31,12/4/2016,0:14:33,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:14:34,12/4/2016,0:14:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:14:36,12/4/2016,0:14:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:14:38,12/4/2016,0:14:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:14:40,12/4/2016,0:14:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:14:43,12/4/2016,0:14:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:14:45,12/4/2016,0:14:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:14:48,12/4/2016,0:15:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:14:50,12/4/2016,0:15:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:14:52,12/4/2016,0:15:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:14:54,12/4/2016,0:15:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:14:57,12/4/2016,0:15:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:14:59,12/4/2016,0:15:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:15:02,12/4/2016,0:15:15,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:15:04,12/4/2016,0:15:15,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:15:06,12/4/2016,0:15:15,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:15:08,12/4/2016,0:15:15,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:15:11,12/4/2016,0:15:15,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:15:13,12/4/2016,0:15:15,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:15:16,12/4/2016,0:15:29,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:15:18,12/4/2016,0:15:29,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:15:20,12/4/2016,0:15:29,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:15:22,12/4/2016,0:15:29,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:15:25,12/4/2016,0:15:29,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:15:27,12/4/2016,0:15:29,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:15:30,12/4/2016,0:15:43,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:15:32,12/4/2016,0:15:43,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:15:34,12/4/2016,0:15:43,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:15:36,12/4/2016,0:15:43,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:15:39,12/4/2016,0:15:43,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:15:41,12/4/2016,0:15:43,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:15:44,12/4/2016,0:15:57,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:15:46,12/4/2016,0:15:57,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:15:48,12/4/2016,0:15:57,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:15:50,12/4/2016,0:15:57,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:15:53,12/4/2016,0:15:57,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:15:55,12/4/2016,0:15:57,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:15:58,12/4/2016,0:16:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:16:00,12/4/2016,0:16:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:16:02,12/4/2016,0:16:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:16:04,12/4/2016,0:16:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:16:07,12/4/2016,0:16:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:16:09,12/4/2016,0:16:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:16:12,12/4/2016,0:16:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:16:14,12/4/2016,0:16:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:16:16,12/4/2016,0:16:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:16:18,12/4/2016,0:16:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:16:21,12/4/2016,0:16:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:16:23,12/4/2016,0:16:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:16:26,12/4/2016,0:16:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:16:28,12/4/2016,0:16:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:16:30,12/4/2016,0:16:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:16:32,12/4/2016,0:16:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:16:35,12/4/2016,0:16:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:16:37,12/4/2016,0:16:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:16:40,12/4/2016,0:16:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:16:42,12/4/2016,0:16:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:16:44,12/4/2016,0:16:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:16:46,12/4/2016,0:16:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:16:49,12/4/2016,0:16:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:16:51,12/4/2016,0:16:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,0:16:54,12/4/2016,0:17:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,0:16:56,12/4/2016,0:17:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,0:16:58,12/4/2016,0:17:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,0:17:00,12/4/2016,0:17:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,0:17:03,12/4/2016,0:17:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,0:17:05,12/4/2016,0:17:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
